title,firstname,middlename,lastname,name_suffix,nickname,party,state,district,in_office,gender,phone,fax,website,webform,congress_office,bioguide_id,votesmart_id,fec_id,govtrack_id,crp_id,twitter_id,congresspedia_url,youtube_url,facebook_id,official_rss,senate_class,birthdate,oc_email
Rep,Sheila,,Jackson Lee,,,D,TX,18,1,F,202-225-3816,202-225-3317,http://jacksonlee.house.gov,,2187 Rayburn House Office Building,J000032,21692,H4TX18054,400199,N00005818,JacksonLeeTX18,http://www.opencongress.org/wiki/Sheila_Jackson_Lee,http://youtube.com/TX18SJL,CongresswomanSheilaJacksonLee,,,1950-01-12,Rep.Jacksonlee@opencongress.org
Rep,William,J.,Jefferson,,,D,LA,2,0,M,,,http://www.house.gov/jefferson,,,J000070,,H0LA02119,400201,N00005353,,http://www.opencongress.org/wiki/William_Jefferson,,,,,1947-03-14,
Rep,Eddie,Bernice,Johnson,,,D,TX,30,1,F,202-225-8885,202-226-1477,http://ebjohnson.house.gov,,2468 Rayburn House Office Building,J000126,27098,H2TX00015,400204,N00008122,RepEBJ,http://www.opencongress.org/wiki/Eddie_Bernice_Johnson,http://youtube.com/RepEddieBJohnson,CongresswomanEBJtx30,,,1935-12-03,Rep.Ebjohnson@opencongress.org
Rep,Sam,Robert,Johnson,,,R,TX,3,1,M,202-225-4201,202-225-1485,http://samjohnson.house.gov,,2304 Rayburn House Office Building,J000174,27079,H2TX03118,400206,N00008028,SamsPressShop,http://www.opencongress.org/wiki/Samuel_Johnson,http://youtube.com/RepSamJohnson,RepSamJohnson,,,1930-10-11,Rep.Samjohnson@opencongress.org
Sen,Tim,P.,Johnson,,,D,SD,Senior Seat,0,M,202-224-5842,202-228-5765,http://www.johnson.senate.gov,http://www.johnson.senate.gov/public/index.cfm?p=ContactForm,136 Hart Senate Office Building,J000177,27067,S6SD00051,300058,N00010084,,http://www.opencongress.org/wiki/Tim_Johnson,,,,II,1946-12-28,
Rep,Walter,B.,Jones,Jr.,,R,NC,3,1,M,202-225-3415,202-225-3286,http://jones.house.gov,,2333 Rayburn House Office Building,J000255,21785,H2NC01081,400209,N00002299,RepWalterJones,http://www.opencongress.org/wiki/Walter_Beaman_Jones,http://youtube.com/RepWalterJones,15083070102,,,1943-02-10,Rep.Jones@opencongress.org
Rep,Jesse,Louis,Jackson,Jr.,,D,IL,2,0,M,202-225-0773,202-225-0899,http://www.house.gov/jackson/,http://www.house.gov/jackson/ContactByEMail.shtml,2419 Rayburn House Office Building,J000283,72,H6IL02124,400198,N00012457,,http://www.opencongress.org/wiki/Jesse_Jackson,,,,,1965-03-11,
Rep,Stephanie,Tubbs,Jones,,,D,OH,11,0,F,,,http://www.house.gov/tubbsjones,,,J000284,23325,H8OH11067,400208,N00003561,,http://www.opencongress.org/wiki/Stephanie_Tubbs_Jones,,,,,1949-09-10,
Rep,Timothy,V.,Johnson,,,R,IL,15,0,M,202-225-2371,202-228-5765,http://www.house.gov/timjohnson,http://www.house.gov/timjohnson/contact/index.shtml,1207 Longworth House Office Building,J000285,6338,H0IL15053,400207,N00012890,,http://www.opencongress.org/wiki/Timothy_Johnson,,,,,1946-07-23,
Rep,Bobby,,Jindal,,,R,LA,1,0,M,,,http://www.house.gov/jindal,,,J000287,35481,H4LA00016,400634,N00026786,,http://www.opencongress.org/wiki/Piyush_Jindal,,,,,1971-06-10,
Rep,Henry,C.,Johnson,Jr.,Hank,D,GA,4,1,M,202-225-1605,202-226-0691,https://hankjohnson.house.gov,,2240 Rayburn House Office Building,J000288,68070,H6GA04129,412199,N00027848,RepHankJohnson,http://www.opencongress.org/wiki/Henry_Johnson,http://youtube.com/RepHankJohnson,115356957005,,,1954-10-02,Rep.Hankjohnson@opencongress.org
Rep,Jim,,Jordan,,,R,OH,4,1,M,202-225-2676,202-226-0577,http://jordan.house.gov,,2056 Rayburn House Office Building,J000289,8158,H6OH04082,412226,N00027894,Jim_Jordan,http://www.opencongress.org/wiki/James_Jordan,http://youtube.com/RepJimJordan,repjimjordan,,,1964-02-17,Rep.Jordan@opencongress.org
Rep,Lynn,,Jenkins,,,R,KS,2,1,F,202-225-6601,202-225-7986,https://lynnjenkins.house.gov,,1526 Longworth House Office Building,J000290,18594,H8KS02090,412284,N00029077,RepLynnJenkins,http://www.opencongress.org/wiki/Lynn_Jenkins,http://youtube.com/RepLynnJenkins,replynnjenkins,,,1963-06-10,Rep.Lynnjenkins@opencongress.org
Sen,Mike,,Johanns,,,R,NE,Senior Seat,0,M,202-224-4224,202-228-0436,http://www.johanns.senate.gov,http://www.johanns.senate.gov/public/?p=EmailSenatorJohanns,404 Russell Senate Office Building,J000291,21309,S8NE00117,412320,N00029444,,http://www.opencongress.org/wiki/Mike_Johanns,,,,II,1950-06-18,
Rep,Bill,,Johnson,,,R,OH,6,1,M,202-225-5705,202-225-5907,http://billjohnson.house.gov,,1710 Longworth House Office Building,J000292,120649,H0OH06189,412460,N00032088,RepBillJohnson,http://www.opencongress.org/wiki/Bill_Johnson,http://youtube.com/RepBillJohnson,RepBillJohnson,,,1954-11-10,Rep.Billjohnson@opencongress.org
Sen,Ron,,Johnson,,,R,WI,Senior Seat,1,M,202-224-5323,920-230-7262,https://www.ronjohnson.senate.gov,https://www.ronjohnson.senate.gov/public/index.cfm/email-the-senator,328 Hart Senate Office Building,J000293,126217,S0WI00197,412496,N00032546,SenRonJohnson,http://www.opencongress.org/wiki/Ron_Johnson,http://youtube.com/SenatorRonJohnson,senronjohnson,,III,1955-04-08,Sen.Ronjohnson@opencongress.org
Rep,Hakeem,S.,Jeffries,,,D,NY,8,1,M,202-225-5936,,http://jeffries.house.gov,,1607 Longworth House Office Building,J000294,55285,H2NY10092,412561,N00033640,RepJeffries,,,RepHakeemJeffries,,,1970-08-04,Rep.Jeffries@opencongress.org
Rep,David,P.,Joyce,,,R,OH,14,1,M,202-225-5731,202-225-3307,https://joyce.house.gov,,1124 Longworth House Office Building,J000295,143052,H2OH14064,412566,N00035007,RepDaveJoyce,,http://youtube.com/repdavejoyce,RepDaveJoyce,,,1957-03-17,Rep.Joyce@opencongress.org
Rep,Evan,,Jenkins,,,R,WV,3,1,M,202-225-3452,202-225-9061,https://evanjenkins.house.gov,,1609 Longworth House Office Building,J000297,8297,H4WV03070,412663,N00035531,RepEvanJenkins,,,RepEvanJenkins,,,1960-09-12,Rep.Evanjenkins@opencongress.org
Rep,Pramila,,Jayapal,,,D,WA,7,1,F,202-225-3106,,https://jayapal.house.gov,,319 Cannon House Office Building,J000298,153141,H6WA07458,412730,N00038858,RepJayapal,,,RepJayapal,,,1965-09-21,Rep.Jayapal@opencongress.org
Rep,Mike,,Johnson,,,R,LA,4,1,M,202-225-2777,,https://mikejohnson.house.gov,,327 Cannon House Office Building,J000299,156097,H6LA04138,412706,N00039106,RepMikeJohnson,,,RepMikeJohnson,,,1972-01-30,Rep.Mikejohnson@opencongress.org
Rep,Paul,E.,Kanjorski,,,D,PA,11,0,M,,,http://kanjorski.house.gov,,,K000008,27047,H0PA11050,400210,N00001509,,http://www.opencongress.org/wiki/Paul_Kanjorski,,,,,1937-04-02,
Rep,Marcy,,Kaptur,,,D,OH,9,1,F,202-225-4146,202-225-7711,https://kaptur.house.gov,,2186 Rayburn House Office Building,K000009,27016,H2OH09031,400211,N00003522,RepMarcyKaptur,http://www.opencongress.org/wiki/Marcy_Kaptur,http://youtube.com/USRepMarcyKaptur,RepresentativeMarcyKaptur,,,1946-06-17,Rep.Kaptur@opencongress.org
Sen,Edward,M.,Kennedy,,Ted,D,MA,Senior Seat,0,M,,,http://kennedy.senate.gov/,,,K000105,53305,S6MA00015,300059,N00000308,,http://www.opencongress.org/wiki/Edward_Kennedy,,,,I,1932-02-22,
Rep,Patrick,Joseph,Kennedy,,,D,RI,1,0,M,,,http://patrickkennedy.house.gov,,,K000113,22207,H4RI01034,400215,N00000360,,http://www.opencongress.org/wiki/Patrick_Joseph_Kennedy,,,,,1967-07-14,
Sen,John,Forbes,Kerry,,,D,MA,Senior Seat,0,M,202-224-2742,202-224-8525,http://www.kerry.senate.gov,http://www.kerry.senate.gov/contact/,218 Russell Senate Office Building,K000148,53306,S4MA00069,300060,N00000245,,http://www.opencongress.org/wiki/John_Kerry,,,,II,1943-12-11,
Rep,Dale,E.,Kildee,,,D,MI,5,0,M,202-225-3611,202-225-6393,http://www.house.gov/kildee,http://www.house.gov/writerep,2107 Rayburn House Office Building,K000172,26909,H6MI07108,400216,N00004070,,http://www.opencongress.org/wiki/Dale_Kildee,,,,,1929-09-16,
Rep,Carolyn,Cheeks,Kilpatrick,,,D,MI,13,0,F,,,http://www.house.gov/kilpatrick,,,K000180,522,H6MI15127,400217,N00004005,,http://www.opencongress.org/wiki/Carolyn_Cheeks_Kilpatrick,,,,,1945-06-25,
Rep,Ron,James,Kind,,,D,WI,3,1,M,202-225-5506,202-225-5739,https://kind.house.gov,,1502 Longworth House Office Building,K000188,630,H6WI03099,400218,N00004403,RepRonKind,http://www.opencongress.org/wiki/Ronald_James_Kind,http://youtube.com/RepRonKind,repronkind,,,1963-03-16,Rep.Kind@opencongress.org
Rep,Peter,T.,King,,Pete,R,NY,2,1,M,202-225-7896,202-226-2279,http://peteking.house.gov,,339 Cannon House Office Building,K000210,26968,H2NY03089,400219,N00001193,RepPeteKing,http://www.opencongress.org/wiki/Peter_King,http://youtube.com/RepPeterKing,,,,1944-04-05,Rep.Peteking@opencongress.org
Rep,Jack,,Kingston,,,R,GA,1,0,M,202-225-5831,202-226-2269,http://kingston.house.gov,https://kingston.house.gov/contactform/,2372 Rayburn House Office Building,K000220,26816,H2GA01157,400221,N00002656,,http://www.opencongress.org/wiki/Jack_Kingston,,,,,1955-04-24,
Rep,Joseph,K.,Knollenberg,,Joe,R,MI,9,0,M,,,http://www.house.gov/knollenberg,,,K000288,26919,H2MI11042,400225,N00004045,,http://www.opencongress.org/wiki/Joseph_Knollenberg,,,,,1933-11-28,
Sen,Herbert,H.,Kohl,,Herb,D,WI,Senior Seat,0,M,202-224-5653,202-224-9787,http://kohl.senate.gov/,http://www.kohl.senate.gov/contact.cfm,330 Hart Senate Office Building,K000305,53362,S6WI00061,300061,N00004309,,http://www.opencongress.org/wiki/Herbert_Kohl,,,,I,1935-02-07,
Rep,Dennis,J.,Kucinich,,,D,OH,10,0,M,202-225-5871,202-225-5745,http://kucinich.house.gov,http://kucinich.house.gov/Contact/Starter.htm,2445 Rayburn House Office Building,K000336,318,H6OH23033,400227,N00003572,,http://www.opencongress.org/wiki/Dennis_Kucinich,,,,,1946-10-08,
Sen,Jon,,Kyl,,,R,AZ,Junior Seat,0,M,202-224-4521,202-224-2207,http://kyl.senate.gov/,http://www.kyl.senate.gov/contact.cfm,730 Hart Senate Office Building,K000352,26721,S4AZ00030,300062,N00006406,,http://www.opencongress.org/wiki/Jon_Kyl,,,,I,1942-04-25,
Sen,Mark,Steven,Kirk,,,R,IL,Junior Seat,0,M,202-224-2854,202-228-4611,https://www.kirk.senate.gov,http://www.kirk.senate.gov/?p=comment_on_legislation,524 Hart Senate Office Building,K000360,33502,H0IL10120,400222,N00012539,,http://www.opencongress.org/wiki/Mark_Kirk,,,,III,1959-09-15,
Rep,Ric,,Keller,,,R,FL,8,0,M,,,http://www.house.gov/keller/Frset.htm,,,K000361,30865,H0FL08042,400212,N00009614,,http://www.opencongress.org/wiki/Ric_Keller,,,,,1964-09-05,
Rep,Steve,A.,King,,,R,IA,4,1,M,202-225-4426,202-225-3193,https://steveking.house.gov,,2210 Rayburn House Office Building,K000362,10853,H2IA05072,400220,N00025237,SteveKingIA,http://www.opencongress.org/wiki/Steve_King,http://youtube.com/stevekingia,stevekingia,,,1949-05-28,Rep.Steveking@opencongress.org
Rep,John,Paul,Kline,,,R,MN,2,0,M,202-225-2271,202-225-2595,http://kline.house.gov,http://kline.house.gov/contact/,2439 Rayburn House Office Building,K000363,20311,H8MN06047,400224,N00004436,,http://www.opencongress.org/wiki/John_Kline,,,,,1947-09-06,
Rep,John,R.,Kuhl,Jr.,Randy,R,NY,29,0,M,,,http://www.house.gov/kuhl ,,,K000364,4233,H4NY29080,400642,N00026087,,http://www.opencongress.org/wiki/John_Kuhl,,,,,1943-04-19,
Rep,Steve,,Kagen,,,D,WI,8,0,M,,,http://kagen.house.gov,,,K000365,66021,H6WI08122,412240,N00027618,,http://www.opencongress.org/wiki/Steven_Kagen,,,,,1949-12-12,
Rep,Ron,,Klein,,,D,FL,22,0,M,,,http://klein.house.gov,,,K000366,24261,H6FL22040,412198,N00027515,,http://www.opencongress.org/wiki/Ron_Klein,,,,,1957-07-10,
Sen,Amy,Jean,Klobuchar,,,D,MN,Senior Seat,1,F,202-224-3244,202-228-2186,https://www.klobuchar.senate.gov,http://www.klobuchar.senate.gov/public/index.cfm/contact,302 Hart Senate Office Building,K000367,65092,S6MN00267,412242,N00027500,,http://www.opencongress.org/wiki/Amy_Klobuchar,http://youtube.com/senatorklobuchar,,,I,1960-05-25,Sen.Klobuchar@opencongress.org
Rep,Ann,,Kirkpatrick,,,D,AZ,1,0,F,202-225-3361,202-225-3462,http://kirkpatrick.house.gov,https://kirkpatrick.house.gov/contact/email-me,201 Cannon House Office Building,K000368,28425,H8AZ01104,412286,N00029260,,http://www.opencongress.org/wiki/Ann_Kirkpatrick,,,,,1950-03-24,
Rep,Larry,,Kissell,,,D,NC,8,0,M,202-225-3715,202-225-4036,http://kissell.house.gov,https://forms.house.gov/kissell/contact-form.shtml,1632 Longworth House Office Building,K000369,57769,H6NC08111,412287,N00028859,,http://www.opencongress.org/wiki/Lawrence_Kissell,,,,,1951-01-31,
Rep,Suzanne,M.,Kosmas,,,D,FL,24,0,F,,,http://www.kosmas.house.gov,,,K000370,12851,H8FL24026,412288,N00029370,,http://www.opencongress.org/wiki/Suzanne_Kosmas,,,,,1944-02-25,
Rep,Frank,,Kratovil,Jr.,,D,MD,1,0,M,,,http://kratovil.house.gov,,,K000371,101875,H8MD01086,412289,N00029146,,http://www.opencongress.org/wiki/Frank_Kratovil,,,,,1968-05-29,
Rep,Mary Jo,,Kilroy,,,D,OH,15,0,F,,,http://kilroy.house.gov,,,K000372,95759,H6OH15104,412285,N00027778,,http://www.opencongress.org/wiki/Mary_Jo_Kilroy,,,,,1949-04-30,
Sen,Edward,E.,Kaufman,,,D,DE,Junior Seat,0,M,,,http://kaufman.senate.gov/,,,K000373,110918,,412329,N00030767,,http://www.opencongress.org/wiki/Edward_Kaufman,,,,II,1939-03-15,
Sen,Paul,G.,Kirk,Jr.,,D,MA,Junior Seat,0,M,,,http://kirk.senate.gov/ ,,,K000374,116298,,412381,N00031303,,http://www.opencongress.org/wiki/Paul_Kirk,,,,I,1938-01-18,
Rep,William,R.,Keating,,,D,MA,9,1,M,202-225-3111,202-225-5658,https://keating.house.gov,,2351 Rayburn House Office Building,K000375,4743,H0MA10082,412435,N00031933,USRepKeating,http://www.opencongress.org/wiki/Bill_Keating,http://youtube.com/RepBillKeating,Congressman.Keating,,,1952-09-06,Rep.Keating@opencongress.org
Rep,Mike,,Kelly,,,R,PA,3,1,M,202-225-5406,202-225-3103,http://kelly.house.gov,,1707 Longworth House Office Building,K000376,119463,H0PA03271,412465,N00031647,MikeKellyPA,http://www.opencongress.org/wiki/Mike_Kelly,http://youtube.com/repmikekelly,191056827594903,,,1948-05-10,Rep.Kelly@opencongress.org
Rep,Adam,,Kinzinger,,,R,IL,16,1,M,202-225-3635,202-225-3521,http://kinzinger.house.gov,,2245 Rayburn House Office Building,K000378,116559,H0IL11052,412421,N00030667,RepKinzinger,http://www.opencongress.org/wiki/Adam_Kinzinger,http://youtube.com/RepAdamKinzinger,RepKinzinger,,,1978-02-27,Rep.Kinzinger@opencongress.org
Rep,Joseph,P.,Kennedy,III,,D,MA,4,1,M,202-225-5931,202-225-0182,https://kennedy.house.gov,,434 Cannon House Office Building,K000379,141275,H2MA04073,412543,N00034044,RepJoeKennedy,,,301936109927957,,,1980-10-04,Rep.Kennedy@opencongress.org
Rep,Daniel,T.,Kildee,,,D,MI,5,1,M,202-225-3611,202-225-6393,http://dankildee.house.gov,,227 Cannon House Office Building,K000380,136102,H2MI05119,412546,N00033395,RepDanKildee,,http://youtube.com/RepDanKildee,RepDanKildee,,,1958-08-11,Rep.Dankildee@opencongress.org
Rep,Derek,,Kilmer,,,D,WA,6,1,M,202-225-5916,,https://kilmer.house.gov,,1520 Longworth House Office Building,K000381,51516,H2WA06129,412583,N00034453,RepDerekKilmer,,,derek.kilmer,,,1974-01-01,Rep.Kilmer@opencongress.org
Rep,Ann,M.,Kuster,,,D,NH,2,1,F,202-225-5206,202-225-2946,http://kuster.house.gov,,137 Cannon House Office Building,K000382,122256,H0NH02181,412557,N00030875,RepAnnieKuster,,http://youtube.com/RepKuster,CongresswomanAnnieKuster,,,1956-09-05,Rep.Kuster@opencongress.org
Sen,Angus,,King,,,I,ME,Junior Seat,1,M,202-224-5344,202-224-1946,https://www.king.senate.gov,https://www.king.senate.gov/contact,133 Hart Senate Office Building,K000383,22381,S2ME00109,412545,N00034580,SenAngusKing,,http://youtube.com/SenatorAngusKing,SenatorAngusSKingJr,,I,1944-03-31,Sen.King@opencongress.org
Sen,Timothy,,Kaine,,,D,VA,Junior Seat,1,M,202-224-4024,202-228-6363,https://www.kaine.senate.gov,https://www.kaine.senate.gov/contact,231 Russell Senate Office Building,K000384,50772,S2VA00142,412582,N00033177,SenKaineOffice,,http://youtube.com/SenatorTimKaine,SenatorKaine,,I,1958-02-26,Sen.Kaine@opencongress.org
Rep,Robin,,Kelly,,,D,IL,2,1,F,202-225-0773,202-225-4583,https://robinkelly.house.gov,,1239 Longworth House Office Building,K000385,33384,H2IL02172,412595,N00035215,RepRobinKelly,,,reprobinkelly,,,1956-04-30,Rep.Robinkelly@opencongress.org
Rep,John,,Katko,,,R,NY,24,1,M,202-225-3701,202-225-4042,https://katko.house.gov,,1620 Longworth House Office Building,K000386,152546,H4NY24073,412649,N00035934,RepJohnKatko,,,RepJohnKatko,,,1962-11-09,Rep.Katko@opencongress.org
Rep,Steve,,Knight,,,R,CA,25,1,M,202-225-1956,202-226-0683,https://knight.house.gov,,1023 Longworth House Office Building,K000387,,H4CA25123,412614,N00035820,SteveKnight25,,,RepresentativeSteveKnight,,,1966-12-17,Rep.Knight@opencongress.org
Rep,Trent,,Kelly,,,R,MS,1,1,M,202-225-4306,,https://trentkelly.house.gov,,1721 Longworth House Office Building,K000388,156389,H6MS01131,412673,N00037003,reptrentkelly,,,reptrentkelly,,,1966-03-01,Rep.Trentkelly@opencongress.org
Rep,Ro,,Khanna,,,D,CA,17,1,M,202-225-2631,,https://khanna.house.gov,,513 Cannon House Office Building,K000389,29473,H4CA12055,412684,N00026427,RepRoKhanna,,,RepRoKhanna,,,1976-09-13,Rep.Khanna@opencongress.org
Rep,Ruben,,Kihuen,,,D,NV,4,1,M,202-225-9894,,https://kihuen.house.gov,,313 Cannon House Office Building,K000390,66851,H2NV00050,412716,N00033530,RepKihuen,,,RepKihuen,,,1980-04-25,Rep.Kihuen@opencongress.org
Rep,Raja,,Krishnamoorthi,,,D,IL,8,1,M,202-225-3711,,https://krishnamoorthi.house.gov,,515 Cannon House Office Building,K000391,117519,H6IL08147,412701,N00033240,congressmanraja,,,congressmanraja,,,1973-07-19,Rep.Krishnamoorthi@opencongress.org
Rep,David,,Kustoff,,,R,TN,8,1,M,202-225-4714,,https://kustoff.house.gov,,508 Cannon House Office Building,K000392,48997,H2TN07103,412724,N00025445,repdavidkustoff,,,RepDavidKustoff,,,1966-10-08,Rep.Kustoff@opencongress.org
Sen,John,Neely,Kennedy,,,R,LA,Junior Seat,1,M,202-224-4623,,https://www.kennedy.senate.gov,https://www.kennedy.senate.gov/content/contact-senator,383 Russell Senate Office Building,K000393,35496,S4LA00065,412679,N00026823,SenJohnKennedy,,,JohnKennedyLouisiana,,III,1951-11-21,Sen.Kennedy@opencongress.org
Sen,Blanche,Lambert,Lincoln,,,D,AR,Senior Seat,0,F,,,http://lincoln.senate.gov/,,,L000035,26723,S8AR00112,300068,N00008092,,http://www.opencongress.org/wiki/Blanche_Lincoln,,,,III,1960-09-30,
Rep,Nicholas,V.,Lampson,,Nick,D,TX,22,0,M,,,http://lampson.house.gov,,,L000043,285,H6TX09033,400229,N00005928,,http://www.opencongress.org/wiki/Nicholas_Lampson,,,,,1945-02-14,
Rep,Tom,,Lantos,,,D,CA,12,0,M,,,http://lantos.house.gov,,,L000090,26739,H0CA11022,400231,N00007382,,http://www.opencongress.org/wiki/Thomas_Lantos,,,,,1928-02-01,
Rep,Tom,P.,Latham,,,R,IA,3,0,M,202-225-5476,202-225-3301,http://latham.house.gov,https://latham.house.gov/contact/contactform.htm,2217 Rayburn House Office Building,L000111,22175,H4IA05102,400234,N00004227,,http://www.opencongress.org/wiki/Thomas_Latham,,,,,1948-07-14,
Sen,Frank,R.,Lautenberg,,,D,NJ,Senior Seat,0,M,202-224-3224,202-228-4054,http://www.lautenberg.senate.gov,http://www.lautenberg.senate.gov/contact/routing.cfm,141 Hart Senate Office Building,L000123,53324,S2NJ00080,300064,N00000659,,http://www.opencongress.org/wiki/Frank_Lautenberg,,,,II,1924-01-23,
Sen,Patrick,J.,Leahy,,,D,VT,Senior Seat,1,M,202-224-4242,202-224-3479,https://www.leahy.senate.gov,https://www.leahy.senate.gov/contact/,437 Russell Senate Office Building,L000174,53353,S4VT00017,300065,N00009918,SenatorLeahy,http://www.opencongress.org/wiki/Patrick_Leahy,http://youtube.com/SenatorPatrickLeahy,SenatorPatrickLeahy,,III,1940-03-31,Sen.Leahy@opencongress.org
Sen,Carl,,Levin,,,D,MI,Senior Seat,0,M,202-224-6221,202-224-1388,http://www.levin.senate.gov,https://www.levin.senate.gov/contact/email/,269 Russell Senate Office Building,L000261,53307,S8MI00158,300066,N00001691,,http://www.opencongress.org/wiki/Carl_Levin,,,,II,1934-06-28,
Rep,Sander,M.,Levin,,,D,MI,9,1,M,202-225-4961,202-226-1033,http://levin.house.gov,,1236 Longworth House Office Building,L000263,26918,H2MI17023,400238,N00003950,RepSandyLevin,http://www.opencongress.org/wiki/Sander_Levin,http://youtube.com/mi12yes,RepSandyLevin,,,1931-09-06,Rep.Levin@opencongress.org
Rep,Jerry,,Lewis,,,R,CA,41,0,M,202-225-5861,202-225-6498,http://www.house.gov/jerrylewis,http://www.house.gov/jerrylewis/IMA/WritetoRepresentativeLewis.htm,2112 Rayburn House Office Building,L000274,26769,H8CA37079,400239,N00007087,,http://www.opencongress.org/wiki/Jerry_Lewis,,,,,1934-10-21,
Rep,John,R.,Lewis,,,D,GA,5,1,M,202-225-3801,202-225-0351,https://johnlewis.house.gov,,343 Cannon House Office Building,L000287,26820,H6GA05217,400240,N00002577,RepJohnLewis,http://www.opencongress.org/wiki/John_Lewis,http://youtube.com/repjohnlewis,RepJohnLewis,,,1940-02-21,Rep.Johnlewis@opencongress.org
Rep,Ron,,Lewis,,,R,KY,2,0,M,,,http://www.house.gov/ronlewis,,,L000293,26872,H4KY02030,400241,N00003476,,http://www.opencongress.org/wiki/Ron_Lewis,,,,,1946-09-14,
Sen,Joseph,I.,Lieberman,,,I,CT,Senior Seat,0,M,202-224-4041,202-224-9750,http://lieberman.senate.gov/,http://www.lieberman.senate.gov/index.cfm/contact/email-me-about-an-issue,706 Hart Senate Office Building,L000304,53278,S8CT00022,300067,N00000616,,http://www.opencongress.org/wiki/Joseph_Lieberman,,,,I,1942-02-24,
Rep,John,,Linder,,,R,GA,7,0,M,,,http://linder.house.gov,,,L000321,26825,H0GA04023,400242,N00002599,,http://www.opencongress.org/wiki/John_Linder,,,,,1942-09-09,
Rep,Zoe,,Lofgren,,,D,CA,19,1,F,202-225-3072,202-225-3336,https://lofgren.house.gov,,1401 Longworth House Office Building,L000397,21899,H4CA16049,400245,N00007479,RepZoeLofgren,http://www.opencongress.org/wiki/Zoe_Lofgren,http://youtube.com/RepZoeLofgren,zoelofgren,,,1947-12-21,Rep.Lofgren@opencongress.org
Rep,Nita,M.,Lowey,,,D,NY,17,1,F,202-225-6506,202-225-0546,https://lowey.house.gov,,2365 Rayburn House Office Building,L000480,26982,H8NY20056,400246,N00001024,NitaLowey,http://www.opencongress.org/wiki/Nita_Lowey,http://youtube.com/nitalowey,RepLowey,,,1937-07-05,Rep.Lowey@opencongress.org
Rep,Frank,D.,Lucas,,,R,OK,3,1,M,202-225-5565,202-225-8698,http://lucas.house.gov,,2405 Rayburn House Office Building,L000491,27032,H4OK06056,400247,N00005559,RepFrankLucas,http://www.opencongress.org/wiki/Frank_Lucas,http://youtube.com/RepFrankLucas,RepFrankLucas,,,1960-01-06,Rep.Lucas@opencongress.org
Sen,Richard,G.,Lugar,,,R,IN,Senior Seat,0,M,202-224-4814,202-228-0360,http://lugar.senate.gov/,http://www.lugar.senate.gov/contact/,306 Hart Senate Office Building,L000504,53292,S4IN00014,300070,N00001764,,http://www.opencongress.org/wiki/Richard_Lugar,,,,I,1932-04-04,
Rep,Daniel,E.,Lungren,,,R,CA,3,0,M,202-225-5716,202-226-1298,http://www.lungren.house.gov,https://forms.house.gov/lungren/forms/email.shtml,2313 Rayburn House Office Building,L000517,16730,H6CA34112,400617,N00011971,,http://www.opencongress.org/wiki/Daniel_Lungren,,,,,1946-09-22,
Sen,Mary,L.,Landrieu,,,D,LA,Senior Seat,0,F,202-224-5824,202-224-9735,http://www.landrieu.senate.gov,http://www.landrieu.senate.gov/?p=contact,703 Hart Senate Office Building,L000550,661,S6LA00227,300063,N00005395,,http://www.opencongress.org/wiki/Mary_Landrieu,,,,II,1955-11-23,
Rep,Barbara,,Lee,,,D,CA,13,1,F,202-225-2661,202-225-9817,https://lee.house.gov,,2267 Rayburn House Office Building,L000551,8315,H8CA09060,400237,N00008046,RepBarbaraLee,http://www.opencongress.org/wiki/Barbara_Lee,http://youtube.com/RepLee,RepBarbaraLee,,,1946-07-16,Rep.Lee@opencongress.org
Rep,Ray,H.,LaHood,,,R,IL,18,0,M,,,http://www.house.gov/lahood,,,L000552,21699,H4IL18059,400228,N00004933,,http://www.opencongress.org/wiki/Ray_LaHood,,,,,1945-12-06,
Rep,Steven,C.,LaTourette,,,R,OH,14,0,M,202-225-5731,202-225-3307,http://www.house.gov/latourette,http://latourette.house.gov/ContactSteve.aspx,2371 Rayburn House Office Building,L000553,21798,H4OH19036,400235,N00003545,,http://www.opencongress.org/wiki/Steven_LaTourette,,,,,1954-07-22,
Rep,Frank,A.,LoBiondo,,,R,NJ,2,1,M,202-225-6572,202-225-3318,http://lobiondo.house.gov,,2427 Rayburn House Office Building,L000554,21890,H2NJ02037,400244,N00000851,RepLoBiondo,http://www.opencongress.org/wiki/Frank_LoBiondo,http://youtube.com/USRepFrankLoBiondo,FrankLoBiondo,,,1946-05-12,Rep.Lobiondo@opencongress.org
Rep,John,B.,Larson,,,D,CT,1,1,M,202-225-2265,202-225-1031,https://larson.house.gov,,1501 Longworth House Office Building,L000557,17188,H8CT01046,400233,N00000575,RepJohnLarson,http://www.opencongress.org/wiki/John_Larson,http://youtube.com/RepJohnLarson,RepJohnLarson,,,1948-07-22,Rep.Larson@opencongress.org
Rep,James,R.,Langevin,,Jim,D,RI,2,1,M,202-225-2735,202-225-5976,http://langevin.house.gov,,2077 Rayburn House Office Building,L000559,55787,H0RI02139,400230,N00009724,JimLangevin,http://www.opencongress.org/wiki/James_Langevin,http://youtube.com/jimlangevin,CongressmanJimLangevin,,,1964-04-22,Rep.Langevin@opencongress.org
